  0.98900E+00  0.10000E+01  0.10100E+01  0.10300E+01  0.10500E+01  0.10700E+01
  0.10900E+01  0.11200E+01  0.11400E+01  0.11700E+01  0.11900E+01  0.12000E+01
  0.11800E+01  0.11200E+01  0.97300E+00  0.65100E+00  0.14000E+00  0.12600E+01
  0.35500E+01  0.72800E+01  0.13700E+02  0.24900E+02  0.43900E+02  0.74400E+02
  0.12100E+03  0.18800E+03  0.28600E+03  0.19100E+01  0.19100E+01  0.19200E+01
  0.19300E+01  0.19400E+01  0.19500E+01  0.19600E+01  0.19800E+01  0.20000E+01
  0.20200E+01  0.20500E+01  0.20900E+01  0.21300E+01  0.21700E+01  0.22100E+01
  0.22500E+01  0.23000E+01  0.23300E+01  0.23400E+01  0.23100E+01  0.21900E+01
  0.18900E+01  0.12600E+01  0.40000E+00  0.23000E+01  0.59800E+01  0.12300E+02
  0.23300E+02  0.41700E+02  0.71200E+02  0.11500E+03  0.17800E+03  0.26800E+03
  0.37400E+01  0.37500E+01  0.37600E+01  0.37700E+01  0.37900E+01  0.38000E+01
  0.38300E+01  0.38500E+01  0.38800E+01  0.39200E+01  0.39700E+01  0.40200E+01
  0.40800E+01  0.41500E+01  0.42200E+01  0.42900E+01  0.43600E+01  0.44300E+01
  0.44700E+01  0.44800E+01  0.44100E+01  0.41500E+01  0.35500E+01  0.23000E+01
  0.20000E+01  0.35900E+01  0.97300E+01  0.20400E+02  0.38200E+02  0.66300E+02
  0.10800E+03  0.16500E+03  0.24500E+03  0.70600E+01  0.70700E+01  0.70800E+01
  0.71000E+01  0.71200E+01  0.71500E+01  0.71800E+01  0.72200E+01  0.72600E+01
  0.73200E+01  0.73900E+01  0.74600E+01  0.75500E+01  0.76400E+01  0.77400E+01
  0.78500E+01  0.79500E+01  0.80500E+01  0.81300E+01  0.81700E+01  0.81300E+01
  0.78900E+01  0.72800E+01  0.59800E+01  0.35900E+01  0.40000E+01  0.60900E+01
  0.16600E+02  0.34000E+02  0.61000E+02  0.99700E+02  0.15200E+03  0.22200E+03
  0.13100E+02  0.13100E+02  0.13100E+02  0.13200E+02  0.13200E+02  0.13200E+02
  0.13300E+02  0.13300E+02  0.13400E+02  0.13500E+02  0.13600E+02  0.13700E+02
  0.13800E+02  0.13900E+02  0.14100E+02  0.14200E+02  0.14300E+02  0.14500E+02
  0.14600E+02  0.14600E+02  0.14600E+02  0.14400E+02  0.13700E+02  0.12300E+02
  0.97300E+01  0.60900E+01  0.55000E+01  0.10400E+02  0.27500E+02  0.53300E+02
  0.89000E+02  0.13500E+03  0.19500E+03  0.24000E+02  0.24000E+02  0.24100E+02
  0.24100E+02  0.24100E+02  0.24200E+02  0.24300E+02  0.24400E+02  0.24500E+02
  0.24600E+02  0.24700E+02  0.24800E+02  0.25000E+02  0.25200E+02  0.25400E+02
  0.25500E+02  0.25700E+02  0.25800E+02  0.26000E+02  0.26000E+02  0.26000E+02
  0.25700E+02  0.24900E+02  0.23300E+02  0.20400E+02  0.16600E+02  0.10400E+02
  0.80000E+01  0.16700E+02  0.41200E+02  0.73500E+02  0.11200E+03  0.15900E+03
  0.43300E+02  0.43300E+02  0.43400E+02  0.43400E+02  0.43500E+02  0.43600E+02
  0.43700E+02  0.43800E+02  0.43900E+02  0.44100E+02  0.44300E+02  0.44500E+02
  0.44700E+02  0.44900E+02  0.45100E+02  0.45300E+02  0.45400E+02  0.45600E+02
  0.45600E+02  0.45600E+02  0.45500E+02  0.45000E+02  0.43900E+02  0.41700E+02
  0.38200E+02  0.34000E+02  0.27500E+02  0.16700E+02  0.12000E+02  0.23400E+02
  0.51900E+02  0.82300E+02  0.11500E+03  0.76000E+02  0.76000E+02  0.76100E+02
  0.76200E+02  0.76300E+02  0.76400E+02  0.76500E+02  0.76600E+02  0.76800E+02
  0.77000E+02  0.77300E+02  0.77500E+02  0.77800E+02  0.78000E+02  0.78200E+02
  0.78300E+02  0.78400E+02  0.78400E+02  0.78200E+02  0.77900E+02  0.77400E+02
  0.76300E+02  0.74400E+02  0.71200E+02  0.66300E+02  0.61000E+02  0.53300E+02
  0.41200E+02  0.23400E+02  0.14000E+02  0.25800E+02  0.48600E+02  0.66800E+02
  0.12900E+03  0.12900E+03  0.12900E+03  0.12900E+03  0.12900E+03  0.12900E+03
  0.12900E+03  0.12900E+03  0.13000E+03  0.13000E+03  0.13000E+03  0.13000E+03
  0.13100E+03  0.13100E+03  0.13100E+03  0.13100E+03  0.13100E+03  0.13000E+03
  0.12900E+03  0.12800E+03  0.12700E+03  0.12500E+03  0.12100E+03  0.11500E+03
  0.10800E+03  0.99700E+02  0.89000E+02  0.73500E+02  0.51900E+02  0.25800E+02
  0.15000E+02  0.17900E+02  0.25300E+02  0.21000E+03  0.21000E+03  0.21000E+03
  0.21000E+03  0.21000E+03  0.21000E+03  0.21000E+03  0.21100E+03  0.21100E+03
  0.21100E+03  0.21200E+03  0.21200E+03  0.21200E+03  0.21200E+03  0.21200E+03
  0.21100E+03  0.21000E+03  0.20900E+03  0.20700E+03  0.20400E+03  0.20000E+03
  0.19500E+03  0.18800E+03  0.17800E+03  0.16500E+03  0.15200E+03  0.13500E+03
  0.11200E+03  0.82300E+02  0.48600E+02  0.17900E+02  0.16000E+02  0.22000E+01
  0.33300E+03  0.33300E+03  0.33400E+03  0.33400E+03  0.33400E+03  0.33400E+03
  0.33400E+03  0.33500E+03  0.33500E+03  0.33500E+03  0.33500E+03  0.33500E+03
  0.33500E+03  0.33500E+03  0.33400E+03  0.33200E+03  0.33000E+03  0.32700E+03
  0.32300E+03  0.31700E+03  0.31000E+03  0.30000E+03  0.28600E+03  0.26800E+03
  0.24500E+03  0.22200E+03  0.19500E+03  0.15900E+03  0.11500E+03  0.66800E+02
  0.25300E+02  0.22000E+01  0.17000E+02
